"","site_code","quadrat_num","PFT","weight_observed","cover_percent","cover_predicted","quad_label","weight_predicted_ci","weight_predicted","weight_predicted_lwr","weight_predicted_upr"
"360","OGILVIE","90m","EVERGREEN SHRUBS",39.401,"34","71.51","OGILVIE 90m",34.1012627726886,90.1870552785695,73.1887621537317,107.823025846388
"361","OGILVIE","90m","FORBS",4.936,"17","2.27","OGILVIE 90m",0.7219153419137,1.87350348383188,1.13050765916705,2.1081305295229
"362","PAGE","10m","DECIDUOUS SHRUBS",14.694,"25","12.43","PAGE 10m",2.62639792426489,6.30013760738075,4.76105461269617,7.86647550296038
"363","PAGE","10m","EVERGREEN SHRUBS",47.348,"40","48.59","PAGE 10m",12.2024925100122,31.1948251898284,26.0610516226734,37.2238640298019
"364","PAGE","10m","FORBS",1.821,"10.01","9.16","PAGE 10m",2.81577033735812,3.48596023686696,1.85861454618862,4.56900048605166
"365","PAGE","10m","GRAMINOIDS",0.913,"5","11.97","PAGE 10m",0.937397712550592,1.46453148499131,1.39072457503062,2.09248252725229
"366","PAGE","30m","DECIDUOUS SHRUBS",17.78,"42","21.09","PAGE 30m",7.90800643409602,17.812042012345,13.8095351690426,23.6599676832557
"367","PAGE","30m","EVERGREEN SHRUBS",26.392,"19","26.74","PAGE 30m",6.72550652944483,17.6077029225416,14.6048355300445,20.3673579371534
"368","PAGE","30m","FORBS",7.808,"17.01","19.19","PAGE 30m",10.8302163758781,11.5274149337783,7.27475673705339,17.2485043255147
"369","PAGE","30m","GRAMINOIDS",0,"0.01","13.89","PAGE 30m",0.93481737068214,2.35464107448934,1.52065816975664,2.54360499727773
"370","PAGE","50m","DECIDUOUS SHRUBS",14.099,"27","20.67","PAGE 50m",5.39405273413286,14.1075417045504,11.2814492369071,16.950403900817
"371","PAGE","50m","EVERGREEN SHRUBS",21.466,"17","31.98","PAGE 50m",9.84457453567302,24.1179653790314,19.5901290569454,29.8022257087287
"372","PAGE","50m","FORBS",3.228,"10.01","3.5","PAGE 50m",1.72865737508982,2.02964507881552,1.52791534131393,3.35466989129782
"373","PAGE","50m","GRAMINOIDS",0,"1","12.16","PAGE 50m",1.8752178416471,4.00123540358618,3.92021859716624,5.3670440132264
"374","PAGE","70m","DECIDUOUS SHRUBS",30.677,"36.01","8.79","PAGE 70m",4.66817903984338,11.4985859105946,7.93235703196842,14.538456061855
"375","PAGE","70m","EVERGREEN SHRUBS",6.662,"4.02","22.56","PAGE 70m",22.7082260777679,58.8398155178875,50.5565180880949,72.8552865629899
"376","PAGE","70m","FORBS",0.605,"4","1.34","PAGE 70m",0.566831208765507,0.765468299388885,0.667626125738025,1.29116612672806
"377","PAGE","70m","GRAMINOIDS",7.003,"40","53.51","PAGE 70m",5.82459422147076,16.9345480876509,12.8630990029778,18.4339194464847
"378","PAGE","90m","DECIDUOUS SHRUBS",14.913,"24","13.43","PAGE 90m",7.02899214474019,16.0937245371751,13.7761013680138,19.9953650794923
"379","PAGE","90m","EVERGREEN SHRUBS",50.91,"31","38.99","PAGE 90m",14.0265688992076,38.4962596130208,31.2259781834437,46.7380295136827
"380","PAGE","90m","FORBS",0.865,"6","3.5","PAGE 90m",1.55321614921559,1.94478384964168,1.16018380015157,2.45213700039312
"381","PAGE","90m","GRAMINOIDS",3.681,"24","28.53","PAGE 90m",2.70173531056207,6.36658248276217,4.53099301527254,6.86190216289833
"382","PEDRO","10m","DECIDUOUS SHRUBS",111.401,"93","73.02","PEDRO 10m",54.9972114691045,69.4085535124177,44.6772340040188,100.231632648269
"383","PEDRO","10m","EVERGREEN SHRUBS",5.839,"2","6.28","PEDRO 10m",3.08491474576294,3.2728783544153,1.91497870534658,5.48441913165152
"384","PEDRO","10m","FORBS",0.834,"2","11.11","PEDRO 10m",10.7274203049019,7.98889756016433,3.60691687092185,13.382834289223
"385","PEDRO","10m","GRAMINOIDS",0.626,"0.01","0.15","PEDRO 10m",0.108771659433842,0.141637653112411,0.092472568154335,0.201244220137596
"386","PEDRO","30m","DECIDUOUS SHRUBS",115.055,"60","89.9","PEDRO 30m",290.265105575323,372.915704570711,241.510026209056,529.482355214655
"387","PEDRO","30m","EVERGREEN SHRUBS",45.469,"31","6.93","PEDRO 30m",5.76385735720396,6.72108221799135,5.05537618324161,10.575758703053
"388","PEDRO","30m","FORBS",2.261,"6","0.95","PEDRO 30m",1.9514964222908,2.26387307047844,1.2943416684866,3.544114112854
"389","PEDRO","30m","GRAMINOIDS",0.385,"1","0.35","PEDRO 30m",0.12993586063385,0.122510224580765,0.066155519336462,0.196091383695602
"390","PEDRO","50m","DECIDUOUS SHRUBS",108.634,"55","45.63","PEDRO 50m",86.6690018698573,106.831258425489,71.2719810978451,160.204367963015
"391","PEDRO","50m","EVERGREEN SHRUBS",44.53,"15","38.35","PEDRO 50m",35.0596383919474,36.086169748567,20.300594191096,53.9723694252316
"392","PEDRO","50m","FORBS",1.918,"2","4.07","PEDRO 50m",4.01381955062971,2.60712196677923,1.20496350340545,4.46798235923052
"393","PEDRO","50m","GRAMINOIDS",0.897,"0.01","3.16","PEDRO 50m",1.29644673876464,2.07196167111397,1.14415714889765,3.12504485994577
"394","PEDRO","70m","DECIDUOUS SHRUBS",244.621,"40","82.43","PEDRO 70m",414.129827927798,529.343988668174,345.911736391485,762.230611689389
"395","PEDRO","70m","EVERGREEN SHRUBS",128.559,"58","8.94","PEDRO 70m",36.6169873196632,32.8424236960709,18.1106258863583,52.4197827279568
"396","PEDRO","70m","FORBS",4.918,"2.01","7.23","PEDRO 70m",34.3349976539612,35.5500110089779,15.8398391455412,49.7330493927002
"397","PEDRO","70m","GRAMINOIDS",0.28,"0","0.6","PEDRO 70m",0.335593640804291,0.935585111379623,0.775311857461929,1.11090552806854
"398","PEDRO","90m","DECIDUOUS SHRUBS",258.018,"50","76.56","PEDRO 90m",128.764633281389,168.23256969708,107.302750482922,239.344215025194
"399","PEDRO","90m","EVERGREEN SHRUBS",0.954,"0","7.43","PEDRO 90m",7.18086484191008,7.41481578128878,4.9216632519674,9.81678074982483
"400","PEDRO","90m","FORBS",1.534,"4","2.21","PEDRO 90m",1.76638315990567,1.35030683130026,1.6406848076731,1.90250982344151
"401","PINNELL","10m","DECIDUOUS SHRUBS",17.019,"14","3.22","PINNELL 10m",1.17542886920273,3.54103596229106,2.47622457332909,2.6540162730962
"402","PINNELL","10m","EVERGREEN SHRUBS",19.577,"23","39.05","PINNELL 10m",10.7196982836467,21.2689794104081,17.2447177179856,28.9185300993267
"403","PINNELL","10m","FORBS",0.097,"0.01","0.48","PINNELL 10m",0.0413417518138885,0.0868161171674728,NA,0.0569079518318176
"404","PINNELL","10m","GRAMINOIDS",0.34,"0.01","10.13","PINNELL 10m",1.43679758123471,2.94371577780112,2.27283471325063,4.04003374499734
"405","PINNELL","10m","LICHENS",93.693,"47.01","32.75","PINNELL 10m",26.7554658666486,48.5369813218713,36.3639874840155,62.0711410273798
"406","PINNELL","30m","DECIDUOUS SHRUBS",3.281,"8","0.75","PINNELL 30m",0.0982234254479408,0.27254820195958,0.302795456256717,0.38694317243062
"407","PINNELL","30m","EVERGREEN SHRUBS",0.843,"0","13.08","PINNELL 30m",2.14302926976234,4.71871362463571,3.5983392810449,5.24051844980568
"408","PINNELL","30m","GRAMINOIDS",0.819,"12","25.1","PINNELL 30m",1.72438434144715,3.33851050789235,2.39424674384645,4.23041705141077
"409","PINNELL","30m","LICHENS",92.352,"52.01","18.61","PINNELL 30m",8.22493408544688,16.2378149660071,12.5542935602134,19.9934699604055
"410","PINNELL","50m","DECIDUOUS SHRUBS",32.228,"20","14.61","PINNELL 50m",5.83163366292138,17.2748053323012,13.9177056774497,20.1579160573892
"411","PINNELL","50m","EVERGREEN SHRUBS",17.324,"13","24.15","PINNELL 50m",6.17018525634194,13.5292174090282,10.3072521267459,16.1011811640346
"412","PINNELL","50m","GRAMINOIDS",0.447,"3","6.86","PINNELL 50m",0.612968476925744,1.13211236934876,1.02096899689059,1.30911149753956
"413","PINNELL","50m","LICHENS",11.935,"7","1.68","PINNELL 50m",0.000308688206132501,0.000789046811405569,0.751619911927264,0.237462951452471
"414","PINNELL","70m","DECIDUOUS SHRUBS",69.369,"37","46.57","PINNELL 70m",26.7254957647528,74.1848190657329,60.9820412890986,88.8660991159268
"415","PINNELL","70m","EVERGREEN SHRUBS",7.123,"8","18.2","PINNELL 70m",9.07089044211898,18.4621977589559,15.2646886992734,24.1882942607626
"416","PINNELL","70m","FORBS",0,"0","0.64","PINNELL 70m",0.175157483667135,0.263609999790788,0.18468676880002,0.359844248741865
"417","PINNELL","70m","GRAMINOIDS",2.185,"10","6.83","PINNELL 70m",1.45789822202642,3.38991103693843,2.89963751262985,4.42260701488703
"418","PINNELL","70m","LICHENS",69.223,"37","11.71","PINNELL 70m",18.5654807796236,32.1444931803271,23.4342351774685,40.4473982797936
"419","PINNELL","90m","DECIDUOUS SHRUBS",0,"0","1.93","PINNELL 90m",0.524043442681432,1.20213845837861,1.00943527370691,1.5903089158237
"420","PINNELL","90m","EVERGREEN SHRUBS",33.756,"43","53.57","PINNELL 90m",16.4245277589653,36.3239831766114,27.1513671139255,44.9848533128388
"421","PINNELL","90m","FORBS",0.127,"0.02","0.42","PINNELL 90m",0.0434618405997753,0.093670018017292,0.0731994658708572,0.116661302745342
"422","PINNELL","90m","GRAMINOIDS",0.209,"1.01","14.53","PINNELL 90m",3.82690255896887,7.85606362926774,5.75805355643388,9.24143848731183
"423","PINNELL","90m","LICHENS",42.876,"33","22.09","PINNELL 90m",19.4169857742963,33.2731567318551,25.6518328257371,43.5033141304739
"424","PORCUPINECREEK","10m","DECIDUOUS SHRUBS",42.284,"60","28.13","PORCUPINECREEK 10m",8.76370832603425,15.9368812087923,11.9635333148763,20.0912372479215
"425","PORCUPINECREEK","10m","EVERGREEN SHRUBS",10.071,"15","38.02","PORCUPINECREEK 10m",14.5684204912832,25.511450548016,19.463846055005,33.1739947025198
"426","PORCUPINECREEK","10m","GRAMINOIDS",4.182,"12","18.23","PORCUPINECREEK 10m",2.05984529084526,4.807587582618,3.73011683765799,6.26167966146022
"427","PORCUPINECREEK","10m","LICHENS",15.356,"12.01","8.43","PORCUPINECREEK 10m",6.216242155293,7.20306162256747,3.80850267224014,10.9284002874047
"428","PORCUPINECREEK","30m","DECIDUOUS SHRUBS",70.604,"42","63.1","PORCUPINECREEK 30m",58.3566218875349,110.633016400039,83.4491096250713,141.49709893018
"429","PORCUPINECREEK","30m","EVERGREEN SHRUBS",101.454,"35","26.78","PORCUPINECREEK 30m",20.5054320469499,38.9874165281653,28.6100598908961,50.0074235647917
"430","PORCUPINECREEK","30m","GRAMINOIDS",2.342,"8.01","3.06","PORCUPINECREEK 30m",1.14285398088396,2.38743554800749,2.18423976376653,3.57264674827456
"431","PORCUPINECREEK","30m","LICHENS",5.05,"6.02","2.35","PORCUPINECREEK 30m",3.86419026553631,4.54138478636742,3.11038523167372,6.34455387294292
"432","PORCUPINECREEK","50m","DECIDUOUS SHRUBS",20.533,"28","12.42","PORCUPINECREEK 50m",4.78740262333304,8.48196742683649,6.46201427094638,11.671684589237
"433","PORCUPINECREEK","50m","EVERGREEN SHRUBS",18.582,"41","37.56","PORCUPINECREEK 50m",16.2764448476955,30.8409487889148,22.8863549069501,38.0126747018658
"434","PORCUPINECREEK","50m","GRAMINOIDS",3.498,"13","16.98","PORCUPINECREEK 50m",3.07225322621525,5.78997954470105,4.3119427972706,7.3049075412564
"435","PORCUPINECREEK","50m","LICHENS",5.559,"8.04","6.39","PORCUPINECREEK 50m",3.28021844290197,3.9160325890407,2.39774716412649,5.72936472948641
"436","PORCUPINECREEK","70m","DECIDUOUS SHRUBS",20.138,"34","29.98","PORCUPINECREEK 70m",15.1522129022051,28.1432017670013,21.8615553765558,34.6437345072627
"437","PORCUPINECREEK","70m","EVERGREEN SHRUBS",15.602,"22","35.7","PORCUPINECREEK 70m",15.4889886770397,31.7686810512096,23.6214666604064,41.6803718216252
"438","PORCUPINECREEK","70m","GRAMINOIDS",4.849,"20","29.67","PORCUPINECREEK 70m",3.39841772614454,6.90050069760764,5.79445704832324,9.2389715325553
"439","PORCUPINECREEK","70m","LICHENS",0,"0","0.89","PORCUPINECREEK 70m",0.533124722540379,0.687049150466919,0.183925822377205,0.436780586838722
"440","PORCUPINECREEK","90m","DECIDUOUS SHRUBS",17.443,"38","20.32","PORCUPINECREEK 90m",6.07601912133396,11.5532503109425,9.08556412346661,14.4815427027643
"441","PORCUPINECREEK","90m","EVERGREEN SHRUBS",11.902,"22","39.53","PORCUPINECREEK 90m",15.3102024074178,29.8186613344587,22.8934207428247,39.0178799610585
"442","PORCUPINECREEK","90m","FORBS",0.038,"0","0.13","PORCUPINECREEK 90m",0.0567447766661644,0.105951808393002,NA,0.136223629117012
"443","PORCUPINECREEK","90m","GRAMINOIDS",2.885,"14","25.91","PORCUPINECREEK 90m",2.36882249126211,6.51508848462254,5.22602056525648,7.25837275572121
"444","PORCUPINECREEK","90m","LICHENS",6.921,"12","9.01","PORCUPINECREEK 90m",10.6337217586115,10.694150371477,5.71690469607711,16.597294209525
"445","PRINDLE","10m","DECIDUOUS SHRUBS",0,"1","0.42","PRINDLE 10m",0.275501642376184,0.61660560965538,0.129746913909912,0.172920793294907
"446","PRINDLE","10m","EVERGREEN SHRUBS",58.33,"42","49.08","PRINDLE 10m",11.6234936211258,39.9495284790173,34.3100965954363,45.032687112689
"447","PRINDLE","10m","FORBS",1.6,"4","0.52","PRINDLE 10m",0.0975548443384469,0.323427537921816,0.276684177108109,0.374239013530314
"448","PRINDLE","10m","GRAMINOIDS",0.81,"5","1.02","PRINDLE 10m",0.0109728604729753,0.0380634803441353,0.0327752438024618,0.0437481023836881
"449","PRINDLE","10m","LICHENS",46.16,"36","17.91","PRINDLE 10m",11.5524954223074,28.4122707988136,23.6009557424113,36.6824340848252
"450","PRINDLE","30m","FORBS",1.2,"5","0.35","PRINDLE 30m",0.031003569252789,0.0326311918906868,0.0031617465429008,0.0499740466475487
"451","PRINDLE","30m","GRAMINOIDS",2.22,"10","35.76","PRINDLE 30m",5.29730043796008,15.7267277651117,13.9332873323583,16.8567413897254
"452","PRINDLE","30m","LICHENS",102.02,"38","24.04","PRINDLE 30m",21.4228105070069,53.9450157710817,41.9165257933782,64.3482413263991
"453","PRINDLE","50m","DECIDUOUS SHRUBS",0,"3","1.54","PRINDLE 50m",0.287720617372543,0.788372128270566,0.81487562507391,1.29813398607075
"454","PRINDLE","50m","EVERGREEN SHRUBS",37.81,"32","59.15","PRINDLE 50m",25.763142290758,88.6125194597989,77.3736803028733,102.369536167942
"455","PRINDLE","50m","FORBS",3.77,"2","0.82","PRINDLE 50m",0.177409313619137,0.186722926795483,0.0316174626350403,0.0832900777459145
"456","PRINDLE","50m","GRAMINOIDS",0.99,"4","11.27","PRINDLE 50m",0.785648763529025,3.93581262463704,2.39128882763907,6.33355511445552
"457","PRINDLE","50m","LICHENS",51.61,"28","18.51","PRINDLE 50m",30.2694622850977,74.3015702427365,59.9031537268311,87.5299018900841
"458","PRINDLE","70m","DECIDUOUS SHRUBS",0,"4","1.79","PRINDLE 70m",0.336083387723193,1.21889852918684,1.02007903531194,1.43622207641602
"459","PRINDLE","70m","EVERGREEN SHRUBS",21.96,"8","31.2","PRINDLE 70m",13.1850963034667,41.7902903016657,37.1427553235553,47.4765466470271
"460","PRINDLE","70m","FORBS",7.53,"16","0.62","PRINDLE 70m",0.0945615097880363,0.0472693033516407,0.309113468974829,0.072392039000988
"461","PRINDLE","70m","GRAMINOIDS",1.07,"4","19.33","PRINDLE 70m",6.71630030337838,18.3675049990416,13.6994021229912,20.7799609773792
"462","PRINDLE","70m","LICHENS",68.95,"25","21.05","PRINDLE 70m",16.0695104030892,42.7842006054707,34.4854510808364,52.3119226964191
"463","PRINDLE","90m","DECIDUOUS SHRUBS",0,"0","1.84","PRINDLE 90m",0.731567695736885,2.59464470855892,2.15627633966506,2.68491372466087
"464","PRINDLE","90m","EVERGREEN SHRUBS",24.91,"25","54.08","PRINDLE 90m",34.1800849570427,117.034888297785,100.367616141681,135.136484332383
"465","PRINDLE","90m","FORBS",0.68,"4","3.36","PRINDLE 90m",1.03943151514977,1.48001940920949,1.01335944794118,1.89950236305594
"466","PRINDLE","90m","GRAMINOIDS",2.96,"12","29.34","PRINDLE 90m",10.9120395362843,28.5091247940436,29.6634670025669,38.2955533275381
"467","PRINDLE","90m","LICHENS",51.62,"39","10.73","PRINDLE 90m",26.4284121466335,69.5062656449154,50.8756721802056,79.3514735689387
"468","QUARTZ02","10m","EVERGREEN SHRUBS",78.01,"45","20.72","QUARTZ02 10m",8.60265149944462,21.1405550683849,15.2136668660678,22.5681900382042
"469","QUARTZ02","10m","GRAMINOIDS",0,"2","7.54","QUARTZ02 10m",1.11415101657622,2.68494619429111,1.85855773254298,3.23373099509627
"470","QUARTZ02","10m","LICHENS",74.99,"41","50.62","QUARTZ02 10m",65.29241539957,98.9062998965383,69.5838670232333,135.496290920302
"471","QUARTZ02","30m","FORBS",0,"0","0.09","QUARTZ02 30m",NA,0.110850594937801,NA,NA
"472","QUARTZ02","30m","GRAMINOIDS",0.27,"3","9.47","QUARTZ02 30m",4.31404439965263,8.50216001737863,4.585496251937,11.6159186502919
"473","QUARTZ02","30m","LICHENS",176.17,"70","60.71","QUARTZ02 30m",106.602746797347,165.411542734888,115.297799383465,218.655259681633
"474","QUARTZ02","50m","GRAMINOIDS",0.53,"2","35.73","QUARTZ02 50m",3.96559041840374,7.83284839853877,6.6788549501216,10.8284672913142
"475","QUARTZ02","50m","LICHENS",108.32,"42","26.02","QUARTZ02 50m",24.3587460403796,37.3094055866823,25.2277746167965,49.816126676742
"476","QUARTZ02","70m","DECIDUOUS SHRUBS",0,"0","0.26","QUARTZ02 70m",0.0740395188331604,0.180861502885818,0.183345418423414,0.276491910219193
"477","QUARTZ02","70m","EVERGREEN SHRUBS",24.31,"16","20.07","QUARTZ02 70m",9.49371612770483,21.4973640308017,16.6992673948407,26.3671753513627
"478","QUARTZ02","70m","FORBS",1.69,"6","0.35","QUARTZ02 70m",0.230524003505707,0.192529991269112,0.188096925616264,0.233954697847366
"479","QUARTZ02","70m","GRAMINOIDS",2.79,"6","6.65","QUARTZ02 70m",1.90184882434551,3.88298646186013,2.47413515183143,5.55796850053594
"480","QUARTZ02","70m","LICHENS",148.05,"65","52.91","QUARTZ02 70m",62.6315339923603,98.9256983939558,68.7857863157988,133.138868255541
"481","QUARTZ02","90m","LICHENS",18.32,"15","39.2","QUARTZ02 90m",26.3871136941016,40.8630061000586,29.1372386952862,54.3613781612366
"482","SCHAR","10m","DECIDUOUS SHRUBS",57.63,"47.5","49.25","SCHAR 10m",27.9402151685208,53.4171969555318,40.4242432042956,68.3425722494721
"483","SCHAR","10m","EVERGREEN SHRUBS",54.25,"47.5","32.93","SCHAR 10m",20.7303340826184,50.9455578029156,41.5862088873982,62.1954949721694
"484","SCHAR","10m","GRAMINOIDS",1.69,"4","9.7","SCHAR 10m",2.7651685597375,3.90660881716758,2.68238786142319,5.44755641929805
"485","SCHAR","10m","LICHENS",9.29,"1","1.34","SCHAR 10m",0.124635649845004,0.425386821851134,0.0928023373708129,0.21743799187243
"486","SCHAR","30m","DECIDUOUS SHRUBS",127.83,"95","78.59","SCHAR 30m",104.338847130537,183.139590978622,134.725193217397,239.064039513469
"487","SCHAR","30m","EVERGREEN SHRUBS",132.12,"5.01","20.19","SCHAR 30m",32.6713015437126,84.4795213937759,68.9464886635542,101.61779153347
"488","SCHAR","50m","EVERGREEN SHRUBS",63.8,"26.4","29.1","SCHAR 50m",22.3370820265263,56.1611266583204,45.1889495775104,68.0949949063361
"489","SCHAR","50m","GRAMINOIDS",0.88,"10","0.56","SCHAR 50m",0,0,0,0
"490","SCHAR","50m","LICHENS",3.92,"1.01","0.31","SCHAR 50m",0,0,0,0
"491","SCHAR","70m","DECIDUOUS SHRUBS",66.29,"43","39.57","SCHAR 70m",16.030152276333,30.5054215221899,23.1827639359981,38.9523176715011
"492","SCHAR","70m","EVERGREEN SHRUBS",0,"0","16.89","SCHAR 70m",8.18735452601686,18.1492947004735,14.7902439692989,22.4559347163886
"493","SCHAR","70m","GRAMINOIDS",4.07,"5","8.28","SCHAR 70m",3.33936694974545,3.87892178981565,2.34668102260912,5.39862575591542
"494","SCHAR","70m","LICHENS",13.39,"2.03","6.7","SCHAR 70m",1.01120951605844,1.9784365503001,1.26793662970886,2.05493596510496
"495","SCHAR","90m","GRAMINOIDS",2.26,"5","19.85","SCHAR 90m",2.32794889691286,2.18707107752562,1.02610285184346,3.30276536103338
"496","SCHAR","90m","LICHENS",11.22,"10.01","17.38","SCHAR 90m",0.242757481668377,0.72221384459408,0.664170109666884,0.706473797326908
"497","SEELA","10m","EVERGREEN SHRUBS",13.577,"40","39.47","SEELA 10m",8.37597305420786,20.1295469007455,16.3251488285605,24.0439347270876
"498","SEELA","10m","FORBS",0.084,"0.01","0.67","SEELA 10m",0.0716875921934843,0.133883847855031,0.100284281652421,0.167359676212072
"499","SEELA","10m","GRAMINOIDS",1.053,"5.01","10.93","SEELA 10m",1.0679301872442,2.20672114705667,1.80353351018857,3.36061378556769
"500","SEELA","30m","DECIDUOUS SHRUBS",0.063,"0.01","0.48","SEELA 30m",0.0751273036003113,0.173967495560646,0,0.213558867573738
"501","SEELA","30m","EVERGREEN SHRUBS",16.523,"35","65.02","SEELA 30m",14.139192202696,32.3458826445858,25.9199365652748,39.4754567744094
"502","SEELA","30m","FORBS",0.589,"2","0.38","SEELA 30m",0.0431286357343197,NA,0.00383016420528293,NA
"503","SEELA","30m","GRAMINOIDS",0.433,"4","16.96","SEELA 30m",1.79256449820241,3.54127139580669,2.70384190720506,4.73310543067055
"504","SEELA","30m","LICHENS",0.285,"0.02","1.73","SEELA 30m",0.339916492812335,0.614811027655378,0.218277937383391,0.590780144091696
"505","SEELA","50m","DECIDUOUS SHRUBS",0,"0","1.63","SEELA 50m",0.546137044206262,1.13816409930587,0.473548663780093,1.23446254245937
"506","SEELA","50m","EVERGREEN SHRUBS",68.839,"50","40.84","SEELA 50m",16.0786074850475,36.8514066603966,29.6834436219651,45.5407033502124
"507","SEELA","50m","GRAMINOIDS",0.09,"2","7.94","SEELA 50m",0.697704460078967,1.73503550729947,1.43846901686629,1.66899970994564
"508","SEELA","50m","LICHENS",13.162,"24.02","5.16","SEELA 50m",1.4484986346215,1.2851115395315,0.648729930515401,2.35001385444775
"509","SEELA","70m","DECIDUOUS SHRUBS",1.04,"4.01","1.57","SEELA 70m",0.324978837743402,0.454248080030084,0.368046848103404,0.742618715390563
"510","SEELA","70m","EVERGREEN SHRUBS",10.039,"20","21.88","SEELA 70m",5.69434824737255,11.791665351484,9.31243024324067,14.9569715075195
"511","SEELA","70m","GRAMINOIDS",2.958,"20","24.79","SEELA 70m",2.24676412830013,4.18842160480563,3.22491156659089,5.63192687567789
"512","SEELA","70m","LICHENS",9.606,"25.04","30.49","SEELA 70m",14.7068125759833,12.6506655658595,6.0556774380384,21.1440794351511
"513","SEELA","90m","DECIDUOUS SHRUBS",0,"0.01","0.67","SEELA 90m",0.079943323507905,0.152974799275398,0.063901299610734,0.154394410550594
"514","SEELA","90m","EVERGREEN SHRUBS",18.217,"27","68.7","SEELA 90m",13.8546121137333,32.0427482565865,25.703541815863,39.5891856970266
"515","SEELA","90m","FORBS",5.284,"9.03","0.45","SEELA 90m",0.0819422751665115,0.141751293092966,0.11279608681798,0.217792294919491
"516","SEELA","90m","GRAMINOIDS",0.765,"3","5.48","SEELA 90m",0.267555274593178,0.678306344663724,0.406608172226697,0.662993674399331
"517","SEELA","90m","LICHENS",1.456,"5.01","0.26","SEELA 90m",0.0318650305271149,0,0.0115825952962041,0
"518","SHEEPCREEK","10m","DECIDUOUS SHRUBS",0,"10","27.76","SHEEPCREEK 10m",22.388556681748,40.6511317798868,28.3721978734247,48.4660420804285
"519","SHEEPCREEK","10m","EVERGREEN SHRUBS",41.894,"40","31.12","SHEEPCREEK 10m",18.9852927399916,48.2325327105355,39.8675622772425,62.4859290330205
"520","SHEEPCREEK","10m","GRAMINOIDS",0.622,"5","23.43","SHEEPCREEK 10m",0.857725495821796,2.46987355058081,1.83946208891575,2.80333399306983
"521","SHEEPCREEK","30m","DECIDUOUS SHRUBS",3.387,"23","18.64","SHEEPCREEK 30m",6.91953843075316,10.0165569095407,7.3515778662404,14.2926192807499
"522","SHEEPCREEK","30m","EVERGREEN SHRUBS",35.942,"37","30.1","SHEEPCREEK 30m",11.3816096202645,30.6070895767771,24.3628567223495,35.1392486363184
"523","SHEEPCREEK","30m","GRAMINOIDS",0.222,"2","11.52","SHEEPCREEK 30m",0.502133497560862,1.31211445981171,1.42523009001161,1.92582529364154
"524","SHEEPCREEK","50m","DECIDUOUS SHRUBS",0,"0","0.79","SHEEPCREEK 50m",0.382420064881444,0.872549124062061,0.67060617916286,1.08431022427976
"525","SHEEPCREEK","50m","EVERGREEN SHRUBS",30.235,"35","25.77","SHEEPCREEK 50m",7.25436292286031,18.6056022766279,15.3889680362772,22.7777005932294
"526","SHEEPCREEK","50m","GRAMINOIDS",3.435,"30","58.08","SHEEPCREEK 50m",2.99128309794469,8.35274976078654,6.4501287023304,9.33045390737243
"527","SHEEPCREEK","70m","DECIDUOUS SHRUBS",10.586,"13","0.33","SHEEPCREEK 70m",0.0046219271607697,0.0388918726239353,0.00108471920248121,NA
"528","SHEEPCREEK","70m","EVERGREEN SHRUBS",14.879,"2","1.2","SHEEPCREEK 70m",0.0399781758897007,0.153909112326801,0.0955000594258308,0.115302808582783
"529","SHEEPCREEK","70m","GRAMINOIDS",2.092,"35","71.57","SHEEPCREEK 70m",2.3185694568383,5.78064637229545,4.73733229233767,7.12027455982752
"530","SHEEPCREEK","90m","DECIDUOUS SHRUBS",3.125,"8","6.24","SHEEPCREEK 90m",0.800111980875954,1.41691259527579,0.981662721838802,1.70355569478124
"531","SHEEPCREEK","90m","EVERGREEN SHRUBS",21.698,"12","1.5","SHEEPCREEK 90m",0.174512115627294,0.368220708856825,0.35939356815652,0.622684405650944
"532","SHEEPCREEK","90m","GRAMINOIDS",1.09,"8","46.16","SHEEPCREEK 90m",1.42663080344209,3.48728738492355,2.75584023783449,4.14750341535546
"533","SHEEPCREEK","90m","LICHENS",1.482,"3.03","0.71","SHEEPCREEK 90m",0.153241592459381,0.244786143768579,0.174202600494027,0.327444192487746
"534","SIXTYMILE","10m","LICHENS",7.44,"9","1.44","SIXTYMILE 10m",3.58966076374054,0,1.17969453334808,8.10039973258972
"535","SIXTYMILE","50m","GRAMINOIDS",0.59,"2","0.38","SIXTYMILE 50m",0.492064792662859,0.542459607124329,0.116726852953434,NA
"536","SIXTYMILE","50m","LICHENS",73.09,"22","1.1","SIXTYMILE 50m",0.785036534070969,1.28553330898285,1.01253329217434,1.79756979644299
"537","SIXTYMILE","70m","FORBS",0,"0","1.43","SIXTYMILE 70m",0.095544513547793,0.222548695281148,0.177351175341755,0.272895690985024
"538","SIXTYMILE","70m","GRAMINOIDS",0,"0","0.67","SIXTYMILE 70m",0.146133214235306,0.305749952793121,0.237048625946045,0.650997072458267
"539","SIXTYMILE","70m","LICHENS",40.21,"41","3.87","SIXTYMILE 70m",0.528314283117652,0.903131138533354,1.22280072420835,2.92096179351211
"540","SIXTYMILE","90m","FORBS",0,"0","1.58","SIXTYMILE 90m",0.805627819150686,1.26270020380616,0.720725815743208,1.19467763602734
"541","SIXTYMILE","90m","GRAMINOIDS",0.9,"6","14.8","SIXTYMILE 90m",3.84303522377741,7.6389986295253,5.09804998186883,10.1959415709134
